Id,Location,Price,Type,No. Beds,No. Baths,Area,Latitude,Longitude,Region,Sub-region
1661,"New Eskaton, Eskaton, Dhaka",8000000,Apartment,2,2,975,23.74751,90.40013,Eskaton,New Eskaton
1662,"Manikdi Road, Cantonment, Dhaka",5300000,Apartment,2,2,1025,23.76629,90.41775,Cantonment,Manikdi Road
1663,"Manikdi Road, Cantonment, Dhaka",5500000,Apartment,2,2,1025,23.76629,90.41775,Cantonment,Manikdi Road
1664,"Ashi Dag Road, Ibrahimpur, Dhaka",6300000,Apartment,3,3,1400,23.76629,90.41775,Ibrahimpur,Ashi Dag Road
1665,"Ashi Dag Road, Ibrahimpur, Dhaka",6300000,Apartment,3,3,1400,23.76629,90.41775,Ibrahimpur,Ashi Dag Road
1666,"Chandrima Model Town, Mohammadpur, Dhaka",4400000,Apartment,3,3,1100,23.76427,90.36547,Mohammadpur,Chandrima Model Town
1667,"Chandrima Model Town, Mohammadpur, Dhaka",3700000,Apartment,3,2,1050,23.76427,90.36547,Mohammadpur,Chandrima Model Town
1668,"Chandrima Model Town, Mohammadpur, Dhaka",4400000,Apartment,3,3,1100,23.76427,90.36547,Mohammadpur,Chandrima Model Town
1669,"Chandrima Model Town, Mohammadpur, Dhaka",3700000,Apartment,3,2,1050,23.76427,90.36547,Mohammadpur,Chandrima Model Town
1670,"Adarsha Nagar, Badda, Dhaka",5500000,Apartment,3,3,1350,23.81501,90.43623,Badda,Adarsha Nagar
1671,"Adarsha Nagar, Badda, Dhaka",5500000,Apartment,3,3,1350,23.81501,90.43623,Badda,Adarsha Nagar
1672,"Block H, Bashundhara R-A, Dhaka",10000000,Apartment,3,3,1500,23.66803,90.43935,BashundharaR-A,Block H
1673,"Block H, Bashundhara R-A, Dhaka",10000000,Apartment,3,3,1500,23.66803,90.43935,BashundharaR-A,Block H
1674,"Road No 23, Mohakhali DOHS, Dhaka",17000000,Apartment,3,4,1350,23.78081,90.40719,MohakhaliDOHS,Road No 23
1675,"Section 2, Mirpur, Dhaka",6000000,Apartment,3,3,1250,23.81223,90.35967,Mirpur,Section 2
1676,"East Monipur, Mirpur, Dhaka",4500000,Apartment,3,3,1150,23.81223,90.35967,Mirpur,East Monipur
1677,"Block H, Aftab Nagar, Dhaka",40300000,Plot,,,43344,23.81604,90.42729,AftabNagar,Block H
1678,"Block A, Bashundhara R-A, Dhaka",16500000,Apartment,3,4,2440,23.75669,90.37316,BashundharaR-A,Block A
1679,"Vatara, Badda, Dhaka",5800000,Apartment,3,2,1280,23.81501,90.43623,Badda,Vatara
1680,"West Rampura, Rampura, Dhaka",4300000,Apartment,2,2,811,23.76748,90.42231,Rampura,West Rampura
1681,"Block A, Bashundhara R-A, Dhaka",25000000,Apartment,4,4,2230,23.75669,90.37316,BashundharaR-A,Block A
1682,"Mirpur DOHS, Mirpur, Dhaka",7500000,Apartment,3,2,1125,23.82896,90.37865,Mirpur,Mirpur DOHS
1683,"South Badda, Badda, Dhaka",2500000,Apartment,2,2,800,23.81501,90.43623,Badda,South Badda
1684,"South Badda, Badda, Dhaka",2700000,Apartment,2,2,800,23.81501,90.43623,Badda,South Badda
1685,"Khondokar Goli Road, Shiddheswari, Dhaka",13000000,Apartment,3,3,1750,23.74376,90.40962,Shiddheswari,Khondokar Goli Road
1686,"Chandrima Model Town, Mohammadpur, Dhaka",4800000,Apartment,3,3,1250,23.76427,90.36547,Mohammadpur,Chandrima Model Town
1687,"Free School Street, Kathalbagan, Dhaka",3500000,Apartment,2,2,650,23.74817,90.38665,Kathalbagan,Free School Street
1688,"Free School Street, Kathalbagan, Dhaka",3200000,Apartment,2,2,650,23.74817,90.38665,Kathalbagan,Free School Street
1689,"Section 1, Mirpur, Dhaka",5800000,Apartment,3,2,1300,23.81223,90.35967,Mirpur,Section 1
1690,"Japan Garden City, Mohammadpur, Dhaka",15500000,Apartment,4,4,2116,23.76427,90.36547,Mohammadpur,Japan Garden City
1691,"Mastertek, Cantonment, Dhaka",4500000,Apartment,3,3,1280,23.8283,90.37955,Cantonment,Mastertek
1692,"Block F, Bashundhara R-A, Dhaka",16500000,Apartment,4,3,2331,23.75625,90.36915,BashundharaR-A,Block F
1693,"Block F, Bashundhara R-A, Dhaka",17000000,Apartment,4,4,2331,23.75625,90.36915,BashundharaR-A,Block F
1694,"Pirerbag, Mirpur, Dhaka",3825000,Apartment,3,2,950,23.81223,90.35967,Mirpur,Pirerbag
1695,"Pirerbag, Mirpur, Dhaka",3825000,Apartment,3,2,950,23.81223,90.35967,Mirpur,Pirerbag
1696,"Pirerbag, Mirpur, Dhaka",4210000,Apartment,3,2,1060,23.81223,90.35967,Mirpur,Pirerbag
1697,"Pirerbag, Mirpur, Dhaka",4210000,Apartment,3,2,1060,23.81223,90.35967,Mirpur,Pirerbag
1698,"Block G, Bashundhara R-A, Dhaka",12500000,Apartment,3,4,1710,23.78357,90.40878,BashundharaR-A,Block G
1699,"Chandrima Model Town, Mohammadpur, Dhaka",6450000,Apartment,4,3,1700,23.76427,90.36547,Mohammadpur,Chandrima Model Town
1700,"Chandrima Model Town, Mohammadpur, Dhaka",6450000,Apartment,4,3,1700,23.76427,90.36547,Mohammadpur,Chandrima Model Town
1701,"Chandrima Model Town, Mohammadpur, Dhaka",6450000,Apartment,4,3,1700,23.76427,90.36547,Mohammadpur,Chandrima Model Town
1702,"Doctor Goli, Maghbazar, Dhaka",23000000,Apartment,5,5,3600,23.74804,90.41219,Maghbazar,Doctor Goli
1703,"Manikdi, Cantonment, Dhaka",5000000,Apartment,3,3,1230,23.73905,90.46181,Cantonment,Manikdi
1704,"Manikdi, Cantonment, Dhaka",5000000,Apartment,3,3,1230,23.73905,90.46181,Cantonment,Manikdi
1705,"Manikdi, Cantonment, Dhaka",4800000,Apartment,3,3,1230,23.73905,90.46181,Cantonment,Manikdi
1706,"Sector 13, Uttara, Dhaka",12600000,Apartment,3,3,1800,23.86846,90.3928,Uttara,Sector 13
1707,"Taltola, Agargaon, Dhaka",4300000,Apartment,3,2,1000,23.77323,90.37154,Agargaon,Taltola
1708,"Sher-E-Bangla Road, Hazaribag, Dhaka",20000000,Plot,,,1080,23.73494,90.36859,Hazaribag,Sher-E-Bangla Road
1709,"East Rampura, Rampura, Dhaka",6700000,Apartment,3,3,1400,23.76036,90.41909,Rampura,East Rampura
1710,"Sarulia, Demra, Dhaka",2100000,Apartment,2,2,700,23.8429,90.3244,Demra,Sarulia
1711,"Sector 10, Uttara, Dhaka",8500000,Apartment,3,3,1500,23.86846,90.3928,Uttara,Sector 10
1712,"West Dolairpar, Shyampur, Dhaka",5400000,Apartment,3,3,1300,23.70283,90.43515,Shyampur,West Dolairpar
1713,"West Dolairpar, Shyampur, Dhaka",5400000,Apartment,3,3,1300,23.70283,90.43515,Shyampur,West Dolairpar
1714,"West Dolairpar, Shyampur, Dhaka",5400000,Apartment,3,3,1300,23.70283,90.43515,Shyampur,West Dolairpar
1715,"West Dolairpar, Shyampur, Dhaka",5400000,Apartment,3,3,1300,23.70283,90.43515,Shyampur,West Dolairpar
1716,"West Dolairpar, Shyampur, Dhaka",5400000,Apartment,3,3,1300,23.70283,90.43515,Shyampur,West Dolairpar
1717,"West Dolairpar, Shyampur, Dhaka",5400000,Apartment,3,3,1300,23.70283,90.43515,Shyampur,West Dolairpar
1718,"West Dolairpar, Shyampur, Dhaka",5400000,Apartment,3,3,1300,23.70283,90.43515,Shyampur,West Dolairpar
1719,"West Dolairpar, Shyampur, Dhaka",5400000,Apartment,3,3,1300,23.70283,90.43515,Shyampur,West Dolairpar
1720,"West Dolairpar, Shyampur, Dhaka",5400000,Apartment,3,3,1300,23.70283,90.43515,Shyampur,West Dolairpar
1721,"West Dolairpar, Shyampur, Dhaka",5400000,Apartment,3,3,1300,23.70283,90.43515,Shyampur,West Dolairpar
1722,"West Dolairpar, Shyampur, Dhaka",5400000,Apartment,3,3,1300,23.70283,90.43515,Shyampur,West Dolairpar
1723,"Nobodoy Housing Society, Mohammadpur, Dhaka",7250000,Apartment,3,3,1450,23.76427,90.36547,Mohammadpur,Nobodoy Housing Society
1724,"East Rampura, Rampura, Dhaka",5200000,Apartment,3,2,1050,23.76036,90.41909,Rampura,East Rampura
1725,"East Rampura, Rampura, Dhaka",3500000,Apartment,2,2,900,23.76036,90.41909,Rampura,East Rampura
1726,"Block F, Bashundhara R-A, Dhaka",11500000,Apartment,3,3,1650,23.75625,90.36915,BashundharaR-A,Block F
1727,"Block F, Bashundhara R-A, Dhaka",11500000,Apartment,3,3,1650,23.75625,90.36915,BashundharaR-A,Block F
1728,"West Dolairpar, Shyampur, Dhaka",5400000,Apartment,3,3,1300,23.70283,90.43515,Shyampur,West Dolairpar
1729,"West Dhanmondi and Shangkar, Dhanmondi, Dhaka",9500000,Apartment,3,3,1465,23.75047,90.36678,Dhanmondi,West Dhanmondi and Shangkar
1730,"West Dolairpar, Shyampur, Dhaka",5400000,Apartment,3,3,1300,23.70283,90.43515,Shyampur,West Dolairpar
1731,"Block A, Bashundhara R-A, Dhaka",21488000,Apartment,4,5,2528,23.75669,90.37316,BashundharaR-A,Block A
1732,"Sector 8, Purbachal, Dhaka",16000000,Plot,,,2184,23.8573,90.40043,Purbachal,Sector 8
1733,"West Dolairpar, Shyampur, Dhaka",5400000,Apartment,3,3,1300,23.70283,90.43515,Shyampur,West Dolairpar
1734,"West Dolairpar, Shyampur, Dhaka",5400000,Apartment,3,3,1300,23.70283,90.43515,Shyampur,West Dolairpar
1735,"Block A, Bashundhara R-A, Dhaka",21488000,Apartment,4,5,2528,23.75669,90.37316,BashundharaR-A,Block A
1736,"North Ibrahimpur, Ibrahimpur, Dhaka",5400000,Apartment,3,3,1350,23.79448,90.38573,Ibrahimpur,North Ibrahimpur
1737,"Topkhana Road, Shegunbagicha, Dhaka",17300000,Apartment,3,4,1820,23.73006,90.40953,Shegunbagicha,Topkhana Road
1738,"Ashulia, Savar, Dhaka",5000000,Plot,,,2181,23.841520000000003,90.24643,Savar,Ashulia
1739,"Section 1, Mirpur, Dhaka",10000000,Apartment,4,4,1750,23.81223,90.35967,Mirpur,Section 1
1740,"Faydabad, Dakshin Khan, Dhaka",4870000,Apartment,3,2,1150,23.85159,90.4151,DakshinKhan,Faydabad
1741,"Block M, Aftab Nagar, Dhaka",15750000,Plot,,,2520,23.81604,90.42729,AftabNagar,Block M
1742,"Baitul Aman Housing Society, Adabor, Dhaka",7685000,Apartment,3,3,1450,23.7766,90.36276,Adabor,Baitul Aman Housing Society
1743,"Baitul Aman Housing Society, Adabor, Dhaka",7685000,Apartment,3,3,1450,23.7766,90.36276,Adabor,Baitul Aman Housing Society
1744,"Baitul Aman Housing Society, Adabor, Dhaka",7685000,Apartment,3,3,1450,23.7766,90.36276,Adabor,Baitul Aman Housing Society
1745,"Baitul Aman Housing Society, Adabor, Dhaka",8450000,Apartment,3,3,1400,23.7766,90.36276,Adabor,Baitul Aman Housing Society
1746,"Mastertek, Cantonment, Dhaka",5600000,Apartment,3,3,1280,23.8283,90.37955,Cantonment,Mastertek
1747,"Mastertek, Cantonment, Dhaka",5600000,Apartment,3,3,1280,23.8283,90.37955,Cantonment,Mastertek
1748,"Darussalam, Mirpur, Dhaka",7400000,Apartment,3,3,1350,23.7792,90.35374,Mirpur,Darussalam
1749,"Darussalam, Mirpur, Dhaka",5170000,Apartment,3,3,1100,23.7792,90.35374,Mirpur,Darussalam
1750,"Ashi Dag Road, Ibrahimpur, Dhaka",6300000,Apartment,3,3,1400,23.76629,90.41775,Ibrahimpur,Ashi Dag Road
1751,"Faydabad, Dakshin Khan, Dhaka",4775000,Apartment,3,2,1125,23.85159,90.4151,DakshinKhan,Faydabad
1752,"Faydabad, Dakshin Khan, Dhaka",4775000,Apartment,3,2,1125,23.85159,90.4151,DakshinKhan,Faydabad
1753,"Ashi Dag Road, Ibrahimpur, Dhaka",6300000,Apartment,3,3,1400,23.76629,90.41775,Ibrahimpur,Ashi Dag Road
1754,"Uttar Badda, Badda, Dhaka",7500000,Apartment,3,3,1336,23.81501,90.43623,Badda,Uttar Badda
1755,"Faydabad, Dakshin Khan, Dhaka",4775000,Apartment,3,2,1125,23.85159,90.4151,DakshinKhan,Faydabad
1756,"Faydabad, Dakshin Khan, Dhaka",4775000,Apartment,3,2,1125,23.85159,90.4151,DakshinKhan,Faydabad
1757,"Faydabad, Dakshin Khan, Dhaka",4775000,Apartment,3,2,1125,23.85159,90.4151,DakshinKhan,Faydabad
1758,"Block F, Bashundhara R-A, Dhaka",6500000,Apartment,2,2,940,23.75625,90.36915,BashundharaR-A,Block F
1759,"Chamilibag, Shantinagar, Dhaka",16000000,Apartment,3,3,1475,23.74073,90.413,Shantinagar,Chamilibag
1760,"Uttar Badda, Badda, Dhaka",4800000,Apartment,3,3,1041,23.81501,90.43623,Badda,Uttar Badda
1761,"East Monipur, Mirpur, Dhaka",11000000,Apartment,3,3,1550,23.81223,90.35967,Mirpur,East Monipur
1762,"Turag, Dhaka",3800000,Apartment,2,2,921,23.73795,90.39749,Turag,
1763,"Faydabad, Dakshin Khan, Dhaka",4870000,Apartment,3,2,1150,23.85159,90.4151,DakshinKhan,Faydabad
1764,"Uttar Badda, Badda, Dhaka",7774800,Apartment,3,3,1364,23.81501,90.43623,Badda,Uttar Badda
1765,"Faydabad, Dakshin Khan, Dhaka",4775000,Apartment,3,2,1125,23.85159,90.4151,DakshinKhan,Faydabad
1766,"Faydabad, Dakshin Khan, Dhaka",4775000,Apartment,3,2,1125,23.85159,90.4151,DakshinKhan,Faydabad
1767,"Faydabad, Dakshin Khan, Dhaka",4870000,Apartment,3,2,1150,23.85159,90.4151,DakshinKhan,Faydabad
1768,"Rayer Bazaar, Hazaribag, Dhaka",7500000,Apartment,3,3,1230,23.74769,90.36325,Hazaribag,Rayer Bazaar
1769,"Uttar Badda, Badda, Dhaka",4189500,Apartment,2,2,735,23.81501,90.43623,Badda,Uttar Badda
